age,gender,occupation,city,monthly_income,income_source,savings_rate,debt,housing_expense,food_expense,transport_expense,entertainment_expense,shopping_expense,healthcare_expense,credit_card_usage,investment,emergency_fund,financial_stress,financial_health_score,cluster,risk_profile
20,Female,Employee,Suburban,1760.354896309498,Business,0.178188925619804,5948.066551393863,642.9607875791553,150.968563483673,104.51491670924676,128.67421394568746,172.1447894682619,76.44777932971206,Medium,Yes,No,Medium,19.104636006266045,2,Conservative
34,Female,Employee,Urban,1263.3006686735775,Freelance,0.3338340527926731,7757.659930470774,340.8681358162763,161.02953259571436,70.33425530469869,62.51435910552977,125.77006373369984,94.0572720121062,Medium,No,No,Low,19.33849320804024,2,Conservative
20,Male,Employee,Rural,2849.71847995966,Freelance,0.0361612814422849,5795.249639000476,913.971152516691,370.7958829922846,284.74983439622895,102.5038282487899,187.86790691570715,104.15091524658236,Medium,No,No,Low,6.692618754827511,2,Conservative
41,Male,Freelancer,Suburban,2712.7295317537323,Multiple,0.172661413541419,7481.888714077344,718.0090367607762,342.7823078390996,239.71452453894344,175.35878578347874,130.83260149612045,196.7452251577197,Low,Yes,Yes,Low,20.11608187921116,2,Conservative
61,Male,Unemployed,Rural,2434.678986114446,Multiple,0.2776290921984887,3688.606163831416,753.6627383406606,234.49380747926307,128.34464181548253,251.92699496664724,207.34446296572352,70.67374178836592,Medium,No,Yes,Low,23.02111919343434,2,Conservative
64,Male,Employee,Urban,1680.423283485772,Salary,0.1280658695161387,1438.575851464802,581.6799998949036,208.34096128156955,98.44039560552449,123.77953178615716,70.8907095422564,66.43351085598646,Low,No,No,High,0.0,2,Conservative
51,Female,Business,Urban,647.6241093697591,Salary,0.1765622454844852,6638.573325815325,183.11225502099265,69.02550382105613,54.56330624360172,47.05800494400725,54.513398539698606,29.400393783370056,Medium,No,No,Low,0.4354233270718843,2,Conservative
28,Male,Business,Suburban,1475.4132055883758,Salary,0.3263308476756701,2035.71588325562,398.10754071922287,119.09228932211606,104.9622120996797,107.46265942071716,90.08546447602744,84.31224563796911,Low,Yes,Yes,Low,31.45177558665651,2,Conservative
61,Female,Unemployed,Suburban,3224.503400872612,Business,0.1225313020687077,5966.4699883629255,1114.851692675124,476.3484231337386,261.2898590029175,158.05993277881518,272.49962491600905,208.4695779765254,Medium,No,Yes,High,10.992445847513332,1,Aggressive
46,Female,Employee,Suburban,2812.929649749109,Salary,0.2482597203180463,849.767393980617,1052.071634121306,366.3640618294052,220.1160918659066,289.817572685794,143.06194229067353,79.5242036787234,Medium,No,No,Medium,6.878381732547039,2,Conservative
27,Male,Business,Rural,3954.589176299526,Salary,0.274665225352147,2088.5520310739234,1080.1785416370287,382.4263830727921,228.78147610706284,386.7191144685646,244.47984460461169,174.0205637203085,Medium,No,No,High,10.350911508481795,1,Aggressive
62,Female,Unemployed,Suburban,2900.362344405749,Freelance,0.2076635745926134,1493.3838712718511,1118.4871357631423,294.84781710332584,208.74145105465564,165.07518277223838,256.7537990310249,122.70931154474934,Medium,Yes,No,Low,22.629666232872378,2,Conservative
56,Male,Employee,Suburban,3526.3147389314327,Freelance,0.2040012684013774,4413.6734355451335,1271.4272488439706,503.79620869032,269.79188671671176,164.107093834909,189.61082134604408,134.27976923916134,Low,No,Yes,High,16.524751815339844,2,Conservative
55,Male,Employee,Urban,3577.3086055599256,Multiple,0.0975084181410727,1673.872797002159,1258.163575780996,350.02770361998887,257.2796305265773,361.30249629810686,209.24292051594284,168.3959257322893,High,No,No,Medium,5.394069702759439,1,Aggressive
54,Female,Unemployed,Urban,2465.716183284702,Salary,0.2731037366996254,2935.898720996761,661.1690783771469,213.195195869435,182.5813045540344,290.84717532474684,173.2586593539965,157.41967041332316,Medium,No,No,Medium,15.354464825264293,2,Conservative
30,Male,Freelancer,Urban,2474.390487176492,Multiple,0.0745665124737742,2577.7406591725776,963.6799254946964,343.6366392418244,246.12263493365035,105.14734258692285,185.41258013464105,132.278178109454,Medium,Yes,Yes,Medium,19.15385920907285,2,Conservative
31,Male,Employee,Suburban,569.9614824316945,Salary,0.2391238418098924,8321.163180957225,182.9691121912232,73.43033914719771,56.57314902383216,25.271674113379813,24.630332740912635,28.654867514921747,Medium,No,Yes,Medium,17.954477367641516,2,Conservative
53,Female,Business,Urban,1757.6060413184005,Business,0.148159845999646,4773.562826372004,580.6084530408025,207.3775069764833,118.8603880184324,146.10047162874224,128.00198589149215,89.76181359740733,Medium,No,Yes,Medium,16.063638222351962,2,Conservative
31,Male,Employee,Urban,1795.966573342904,Salary,0.1605256725996308,3982.734601191005,587.0923682947348,213.3641589984636,155.30448267307025,131.90153260145462,114.429058823547,112.60236139322988,High,Yes,No,High,10.149014041843778,2,Conservative
42,Female,Employee,Urban,2311.375627312701,Business,0.1798730256335004,3042.2229823277,761.9688518624006,296.19946458781334,142.57169315967965,100.96054216597209,197.26960024732304,123.2489330375314,High,Yes,Yes,Low,30.553513497949588,2,Conservative
57,Male,Employee,Rural,1532.7680804802794,Multiple,0.2499497031430492,1384.24621150231,572.3817463916693,220.34441742028795,152.62184596056784,128.75613336166273,115.9750411053185,95.8997351933807,High,No,Yes,Medium,17.645184616591028,2,Conservative
57,Male,Employee,Urban,3900.195686478588,Freelance,0.3561942432428353,1240.5352943725163,1032.8548890300822,536.5654006948874,275.69636274807453,125.0461200692593,253.34853679319653,195.6297514433826,Low,Yes,Yes,Medium,38.24965589056407,1,Aggressive
43,Female,Business,Urban,1570.6503019750191,Freelance,0.2111334574692946,3933.311546791667,506.6449871836012,151.29732414026748,124.38391633954464,116.83158223914984,141.62646078040362,96.658587868884,Low,Yes,No,Medium,16.698882219871216,2,Conservative
57,Female,Employee,Urban,4235.329130403403,Multiple,0.1279970381725476,724.8250156202042,1448.8563148807616,529.6576869798283,292.4969442579597,171.25368810309774,305.01175650111566,300.3095492394565,Low,No,No,High,0.0,1,Aggressive
59,Male,Business,Urban,1509.332052141984,Salary,0.0560445748366932,2870.8751466734734,403.99185336596975,191.67148204911456,87.28542097372045,96.91017438105251,94.80775365071734,37.31084193520761,Low,No,Yes,High,0.0,2,Conservative
51,Male,Employee,Urban,1804.628625609762,Salary,0.3159945550086315,3318.63599681236,608.4351226508137,248.16568582425597,104.12600840323012,213.8076324315649,78.79581630907532,117.58419752205192,Medium,No,No,Low,23.66561157802832,2,Conservative
32,Female,Employee,Urban,1737.311050239285,Business,0.2175373823477951,727.2958252634853,567.0128367953229,249.7736160677206,168.46565466102922,109.68976648299744,77.1816824487885,119.60947709003857,Low,Yes,Yes,Low,33.031122973299794,2,Conservative
34,Male,Employee,Urban,1904.3251928508373,Freelance,0.1768386505201026,2818.089599965041,539.6993061185533,160.15655956914276,147.8273461173873,116.9765427608625,76.92443753137323,123.48661533032286,Medium,Yes,Yes,Low,34.968828077725604,2,Conservative
36,Female,Employee,Rural,4399.820277374138,Business,0.2058515359934077,2999.7007426897467,1269.8131044611537,381.08845288510975,433.7328376170352,303.9288354167122,385.1899971052656,148.85979105248373,Low,No,No,Low,2.6519596126823792,1,Aggressive
25,Female,Business,Suburban,2072.3897439164425,Freelance,0.27666633917623,23829.961126392907,544.8939457712119,179.605146047313,145.36371090539606,165.17565370129745,67.36678741208318,55.99073945799479,Low,No,Yes,Low,21.258893150976814,0,Moderate
34,Female,Employee,Urban,2098.907189257912,Freelance,0.1589928556349516,3009.171554814687,746.8177358690041,269.605432375592,154.69877425153948,64.86070112571582,205.27572712481816,157.36640484532506,Low,No,Yes,Low,13.733741516878744,2,Conservative
31,Female,Business,Suburban,1684.2938686798686,Salary,0.1333987055544189,7152.3199369672975,458.550624843632,244.18329776913487,102.59579835734851,174.2652059780391,120.17417671900093,68.16662186854606,Medium,No,No,Medium,5.260924900318681,2,Conservative
43,Female,Employee,Suburban,2143.30275760574,Salary,0.0690064040042562,4658.879855799401,789.4720399670623,258.7998729467054,118.393498019683,121.62586181782687,81.24714775532604,66.39667239354306,Low,No,Yes,Low,16.93156938716447,2,Conservative
61,Female,Student,Suburban,2719.556935731733,Business,0.0920780267362974,3858.229106266,1042.816639462478,325.6713653745386,242.42674962395137,288.88104872994177,236.1305780615596,164.73708503609515,Medium,Yes,No,Medium,13.770956243311684,2,Conservative
24,Female,Student,Urban,2191.671039100013,Salary,0.1655242622907257,6836.181094730786,627.1822281372821,304.17735504404845,152.97802969566035,93.47881499704997,200.09023637214364,157.97883402960304,High,Yes,Yes,Medium,26.520496807554263,2,Conservative
54,Female,Freelancer,Urban,2263.9223946172533,Salary,0.3074674629258068,703.9590704210868,654.3859549817859,338.3622625210502,202.23668986677268,155.6904809198247,126.24083392045448,179.1627206515864,Low,No,Yes,Medium,29.256916935160543,2,Conservative
53,Male,Employee,Suburban,4056.254122571196,Multiple,0.1491516556636996,2728.158168708511,1088.965662750974,591.9311779945062,293.6015944483017,482.3390489205334,224.8130418170343,213.25605411155527,Low,Yes,Yes,Low,27.597006340625263,1,Aggressive
24,Male,Freelancer,Urban,2798.460507676209,Salary,0.2260591283822828,3949.5112110672544,926.6589186810414,342.75046480001896,269.3289308643264,132.5055551056856,249.7924680452858,203.57530083009493,Medium,No,Yes,Medium,17.894525380977804,2,Conservative
62,Female,Freelancer,Urban,1372.7311707649744,Salary,0.3124518925167043,1138.525027022852,541.7234149489634,205.66903755063257,129.31378042377608,104.42901379953597,87.80922431842563,67.30598443430326,Medium,No,No,High,10.029504333790952,2,Conservative
48,Female,Employee,Urban,2338.739480549284,Salary,0.2381763677074237,2844.9111849867,670.1874362901121,305.4984539749648,212.9639971716429,137.86103423332688,154.00671430399112,122.7205889630193,Medium,Yes,Yes,High,23.425565803682066,2,Conservative
39,Male,Employee,Suburban,1864.6430306396437,Salary,0.3973704165118893,3274.9580454149973,510.86204979082726,240.61518940398136,167.18782107123988,164.59349005930983,172.24278112221137,100.76226638892166,Low,No,No,High,1.9795631773152664,2,Conservative
56,Male,Employee,Urban,3166.9142775390224,Multiple,0.2067750528751702,2518.195599682505,1079.666520835283,275.0062897970284,262.52502340593463,115.54807508295828,123.6484346148875,229.42614052062595,Medium,No,No,Medium,14.697201887882771,2,Conservative
33,Female,Unemployed,Urban,2569.508472322721,Freelance,0.1843019062729931,1227.2089589313505,972.5067920181478,258.9932925081624,240.3554966590197,263.3214247175993,236.2511272269692,88.513624352676,Low,Yes,Yes,Medium,35.14824877826819,2,Conservative
53,Female,Employee,Rural,4294.779117051815,Salary,0.1618314511364582,1402.7872270110786,1634.321547722135,518.9524089623579,397.5881730803499,375.28162367593984,407.42940365592045,278.37143132455594,High,No,Yes,High,5.151108775187627,1,Aggressive
20,Male,Employee,Rural,1685.7727763605872,Salary,0.3992325135289816,2163.1934956100317,508.789288949372,217.18839817507785,102.23344081426151,182.33128678512705,52.16868707641439,67.92932901961011,Medium,Yes,No,Medium,30.19246499897953,2,Conservative
59,Female,Employee,Urban,2216.7333314326715,Multiple,0.3219449504950563,4379.218788649951,815.8056404097993,208.62043602740556,188.07735184901503,218.2255071229516,172.36408083202528,57.3410694293559,High,Yes,Yes,Medium,24.45174231025235,2,Conservative
43,Female,Freelancer,Urban,1433.5983953831808,Freelance,0.0540631082614545,3278.344179038874,485.7752592276443,195.87203743091757,131.49284304916063,60.65318401729908,71.34626527574245,112.64542033718864,Low,Yes,No,Medium,3.783708351448162,2,Conservative
51,Female,Freelancer,Suburban,2390.119236364593,Salary,0.4110088372047273,3638.2771696087193,860.2887528259199,337.7139670269537,208.57548198921853,258.5509538722322,166.16532895045611,180.55418148416743,Medium,No,Yes,Low,29.39509001944872,2,Conservative
31,Female,Unemployed,Urban,1131.9640402065866,Salary,0.2497980448525901,2365.578632702702,397.9188005735713,158.04671133640363,57.56261219725817,73.82604847697564,85.38157271659928,57.0838951316447,Medium,No,Yes,Low,26.453495915346497,2,Conservative
52,Male,Business,Suburban,2866.1996941795105,Salary,0.2129045653092359,1286.3827703871832,771.4368540718237,337.1224524878817,231.804841073514,212.5001286684478,203.0772200288044,83.79385694991949,High,No,No,High,0.0,2,Conservative
56,Female,Employee,Suburban,2373.854317229778,Multiple,0.2518275796265063,2193.2637347967257,720.7607393817652,246.3765841087857,152.51130793648034,84.13684502292027,184.05275686060835,170.51285078295817,Low,Yes,Yes,Low,29.952230703787965,2,Conservative
44,Female,Employee,Urban,2637.5147469357858,Freelance,0.1041212152199629,1296.1884752839871,961.2837390587388,366.4410023124048,233.92216440631188,132.975268455885,182.13367522756312,116.39689791592846,Medium,No,No,Medium,8.16586324698447,2,Conservative
50,Female,Freelancer,Urban,3619.413669127794,Salary,0.2196894212922014,144.32573761827837,1317.4187553351155,477.56567291959306,314.9818035260528,203.31828181262995,296.5378716391409,183.784859869291,High,No,No,Medium,16.473154851073218,1,Aggressive
43,Male,Unemployed,Urban,2730.940255042004,Salary,0.1691301933882164,2940.8501055512525,732.7459815173092,225.7097093819028,151.4025986982829,279.8369414580668,184.56180455598164,216.74740882834016,Medium,Yes,No,Medium,23.297466668921288,2,Conservative
61,Male,Employee,Suburban,1288.9861160867265,Salary,0.163965628308593,2297.8453018956066,411.5892840325512,148.33818532048485,85.96427849054908,93.7788432064338,56.988767176087485,61.814972651107816,High,No,No,Medium,12.444319815269274,2,Conservative
45,Male,Employee,Urban,1848.377695923817,Salary,0.2958866282532193,10265.41427628786,703.025580734706,254.36331085502007,175.64739781160682,115.99755640460388,81.20828264814142,53.32897294253544,Low,No,No,Low,9.414715466027554,2,Conservative
59,Male,Business,Urban,2344.691731097525,Salary,0.1735531656063926,5937.467129718043,864.5730119331731,281.00209908910495,173.8843916346953,270.5215751895669,177.10300002522396,140.40298077385717,Low,Yes,No,Medium,14.81178434069172,2,Conservative
57,Female,Employee,Urban,2071.338436506968,Salary,0.2099639887268661,4799.029283771747,698.3282238574934,204.5859811515689,156.06105039020923,106.35710405477369,135.8631254412035,109.93962286901402,Low,No,Yes,Medium,18.70288426981548,2,Conservative
41,Female,Employee,Urban,2201.779069097903,Business,0.2327739570791018,1097.1731409987417,618.6229538695618,178.68936351696505,132.53098417636485,161.51834393814036,121.29095926939333,67.96514985723802,Medium,No,Yes,High,6.360794390678931,2,Conservative
32,Female,Unemployed,Suburban,5490.234535462289,Multiple,0.2943606597309355,8263.97644698511,1639.826992889847,526.3347050757563,323.332106514678,292.55946354240103,382.7562146907575,171.81308383501678,Medium,Yes,Yes,Medium,34.49514399480523,1,Aggressive
41,Female,Business,Urban,2566.190347468466,Salary,0.3268024758553524,3433.1263091853666,893.1621135586599,315.20530132935266,136.89915960651314,131.06100684240965,254.28826099380248,192.9963523672336,Medium,Yes,No,High,14.16392959922628,2,Conservative
58,Male,Employee,Suburban,2954.6332435340164,Salary,0.2014823162669232,2085.742448964861,1084.9750336755178,288.71325469675435,159.51556818868525,324.30329927107545,219.0320634414545,66.13965775111689,High,No,Yes,Low,17.5522056605949,2,Conservative
32,Female,Employee,Urban,893.9047735467755,Business,0.1621725676953188,1362.5845428748091,305.7572001480477,72.22326914610701,52.52886229391864,72.09787146003482,70.22505325161389,51.30585966976659,Medium,Yes,Yes,Low,27.72251742681579,2,Conservative
46,Female,Employee,Urban,3543.968155146415,Salary,0.390379543466533,1548.5209421034897,1096.1735047955394,300.8718624000136,179.68165922172477,106.34416374126396,272.29006127911924,238.9248778896646,Low,No,No,Medium,13.803208135506344,2,Conservative
57,Female,Unemployed,Rural,10157.635216700171,Salary,0.0,2306.3943300079463,3417.983774022828,1082.6948303401302,1012.975200267566,439.6010525431924,799.0044938737155,430.8448078654381,Low,No,Yes,Medium,17.52354710775517,1,Aggressive
38,Female,Unemployed,Suburban,4783.018292437987,Salary,0.2867389085101489,1067.7253232434318,1198.4973158346106,538.2654738587864,343.1452722120843,522.494036373002,208.87668476884176,135.15237176818786,Low,Yes,Yes,Medium,35.03592579808646,1,Aggressive
51,Female,Business,Suburban,1958.4427243836217,Salary,0.1855947140516809,3097.4219089483618,705.7113318823058,260.73776124885995,137.89977216584614,69.71959115416662,76.72706140686581,147.33964037612563,Medium,No,No,High,3.647864064791727,2,Conservative
33,Female,Employee,Urban,7635.232826514,Salary,0.2570505111237204,2527.002220840482,2875.3914957418697,900.2200946783831,605.7175423837673,842.9866347119237,646.0018676482931,272.1478386513552,Medium,No,Yes,Low,23.598043672995917,1,Aggressive
25,Male,Student,Urban,2474.3875338233474,Multiple,0.2040833737285729,5922.999033347766,635.7023468151939,332.84914324852787,229.5293787783561,119.996289184999,115.89520025167712,76.28934390910796,Low,Yes,Yes,Medium,25.085195400973937,2,Conservative
57,Female,Freelancer,Suburban,2844.87138529451,Salary,0.3281484126878558,2567.7389754076144,881.6790637210095,257.4237104924637,236.59798803775237,336.6760226243022,87.16050794549281,67.68076624269979,Medium,No,No,High,12.557013933176025,2,Conservative
24,Female,Employee,Rural,2135.128032195368,Salary,0.2419124246839528,482.5328341220884,805.612510762064,223.16702831353996,129.5935038283289,183.8535122571957,108.71402791702536,157.20672345581835,Medium,Yes,Yes,High,25.00192644716485,2,Conservative
34,Male,Freelancer,Rural,2107.6746684528093,Salary,0.0579051512255186,2187.394758217225,715.7026348499865,244.96171777704248,183.8936132854798,249.30617621166385,131.70827108411606,110.36881435610972,Medium,Yes,No,Medium,12.249691082159996,2,Conservative
59,Female,Freelancer,Rural,793.1024479269068,Salary,0.0534033298655702,963.829163469444,255.78227088250512,64.31639983470212,45.206950285173,60.63718254489002,38.70671894134274,34.38843199966887,High,No,No,Medium,1.3172225663944284,2,Conservative
38,Female,Employee,Urban,3618.254535209712,Salary,0.1784954428838438,1641.50525620359,951.8134542461944,532.814955370945,335.8615530452212,363.609435355748,132.21953643016633,239.2914003372995,Low,No,No,High,0.0,1,Aggressive
64,Female,Unemployed,Rural,2103.8008077721533,Freelance,0.2607631617949608,1159.933967156678,758.5893631759396,304.1867854007652,182.29096625899737,114.99056371698568,100.08009611571394,108.49204277706043,High,No,Yes,Medium,18.857233356956133,2,Conservative
64,Female,Student,Rural,2221.5704975046388,Salary,0.3307207924730348,24103.8521368511,785.0818958954378,280.9975230374646,215.1538715925919,97.8156490521224,79.1631056871623,85.04769980508988,Low,Yes,Yes,Medium,38.25685627827177,0,Moderate
34,Female,Freelancer,Urban,2798.024249934059,Multiple,0.1330589822494447,2122.082000528589,947.0216345357296,265.64476857557145,262.33046928710206,110.34163962239056,188.94573778266457,121.11364633256424,Medium,No,No,Medium,7.71568970485322,2,Conservative
20,Male,Employee,Urban,1983.6837656947096,Business,0.0,6109.398729219763,513.9062389062473,177.8409618305329,140.14006666732533,118.77604187122564,154.66484410351893,130.01224786149098,Low,Yes,Yes,High,3.5200659565683976,2,Conservative
54,Male,Freelancer,Suburban,2784.7500191484983,Business,0.2431080984777673,2194.324502579531,964.6708818702728,395.91117731119255,263.7464505517395,180.25240767743156,222.52993446452973,100.38193530558982,Low,Yes,Yes,Low,31.358053115941384,2,Conservative
43,Female,Freelancer,Urban,4453.877102052576,Salary,0.2042362378108186,2375.9294876962863,1147.9913990009577,446.0245095339888,403.0326112211423,261.8927464951823,379.865077575803,232.55178758677187,Low,Yes,No,Low,16.683271398311568,1,Aggressive
24,Female,Student,Suburban,2988.1408295359274,Salary,0.2143229429435574,1853.4010278924172,1115.542816285529,317.8179320156855,216.2299927914049,348.06748030644064,100.3744381962432,214.97384571478185,Medium,No,No,Low,8.667290678113343,2,Conservative
54,Female,Employee,Rural,2260.296846336886,Salary,0.0898792535701415,1486.1442016991557,859.7980603650791,243.42476874781917,191.55003144969515,96.1400913205787,185.50782084390949,164.19165929668696,Low,Yes,Yes,Medium,24.079381979175608,2,Conservative
20,Male,Employee,Rural,2294.4591908993634,Salary,0.3192793381851891,1518.0480740527832,756.3291489126294,217.7914360374845,133.82987916771688,110.4400246415121,188.66303370931735,168.94082587894337,Medium,No,Yes,Medium,27.034894608199423,2,Conservative
60,Male,Employee,Rural,2698.082972252439,Salary,0.1183687675254997,4334.977934020912,1017.8921804465418,352.6941419214862,206.98718595204988,130.46235445833585,176.82648008438787,177.57463653577173,High,No,No,Medium,1.650992952629597,2,Conservative
26,Female,Freelancer,Urban,1609.895986398143,Multiple,0.2308053427470373,2807.7177674175773,499.2565976353037,193.5930945075373,84.81101346731701,154.36432683785011,116.00750916431284,81.51865417936864,Medium,No,Yes,Low,18.23888985019512,2,Conservative
26,Male,Employee,Urban,2707.9031003021987,Business,0.2275692382837814,11261.465688868662,794.7853776438741,385.0973566932983,191.0289537081233,243.8382773740116,209.5020739532004,135.31185317291087,Medium,Yes,No,Medium,28.028871055261607,2,Conservative
29,Female,Employee,Suburban,3436.7634373250457,Salary,0.2549882704230372,2391.75617596148,1108.7537350816044,327.7322924786571,279.7713469814121,157.89665767782657,222.67205233168147,266.23111149564727,Medium,Yes,Yes,Low,26.38250308150541,2,Conservative
63,Female,Employee,Urban,2549.769005715472,Business,0.1255394605126075,2261.4001919865045,851.1565081230734,264.5773074426097,207.4856853408744,82.43340963549656,253.45414669096132,168.7940789670224,Medium,Yes,No,High,1.230361059498439,2,Conservative
53,Female,Employee,Urban,1974.229650830236,Salary,0.1076636295907168,3104.714690778449,720.5314347481087,226.3016529799571,135.2720765339315,66.25982002754114,65.96209414358506,64.65208506008632,Medium,No,Yes,Low,12.794701547709703,2,Conservative
57,Male,Freelancer,Suburban,2114.2348227474317,Salary,0.2853058939494782,5463.552662664339,719.4950983962186,239.0338637786004,115.0315510544094,109.7132330312515,80.22999056371248,84.05433118412058,Low,Yes,No,Medium,17.80054858252151,2,Conservative
40,Female,Employee,Urban,3381.532946588205,Salary,0.255263480375429,3347.676868708764,1279.4966407523452,502.88142565830105,277.45147219645,331.45905538662856,166.6230256759066,134.68924671837132,Medium,Yes,Yes,Medium,30.720922990802563,1,Aggressive
37,Female,Freelancer,Urban,1407.9807964051386,Salary,0.2335067648256472,11449.777017268943,549.6384697245727,171.39557013135905,76.36326814482297,155.87478905009883,98.67512622413018,93.56932967865372,Medium,Yes,No,Medium,21.61083693281737,2,Conservative
32,Male,Business,Urban,1622.577848604047,Salary,0.3125756617396377,39260.75913752988,532.6913783320837,176.40697367989503,100.1393628723714,180.51893265380463,153.51581835178132,77.83997294344032,Medium,Yes,No,Low,23.317741909145315,0,Moderate
44,Male,Student,Rural,1092.855738912944,Salary,0.2341697437243763,6763.068702480987,390.8613640948666,109.24760163128477,98.53631096834278,75.30391164216354,106.4922634513532,69.68833988449987,Low,No,Yes,Medium,11.363084728510978,2,Conservative
47,Male,Freelancer,Urban,2482.445270789088,Salary,0.1629958125235567,4341.6120928682985,799.9125210079183,298.9229500936639,178.32033656129005,258.0561855543011,241.5867234830313,56.19653728903358,Medium,No,No,High,2.3320893258475586,2,Conservative
51,Male,Employee,Urban,3755.376546518311,Salary,0.2517989389389622,403.0849273639013,1449.2355732263522,444.1202180973824,375.4947805806543,355.4711646125557,363.1749219548899,225.2979257706133,Low,No,No,Medium,9.945121587675288,1,Aggressive
33,Female,Student,Rural,4749.244886977309,Salary,0.2450469169742339,11906.135652370547,1209.0609087669889,548.8439061740904,420.3687701076011,173.29101455775051,429.0073244340177,184.74581893027687,Medium,No,No,Medium,9.220368944687134,1,Aggressive
63,Female,Employee,Urban,5294.01873449495,Salary,0.247555502163365,10170.908939355511,1894.1546548948104,773.2673607114943,371.9497995302112,597.8241053900252,356.43695981537746,175.3726165275285,Medium,No,No,Medium,2.720196233009327,1,Aggressive
28,Female,Employee,Urban,1728.074270241832,Salary,0.1116935894184065,13830.140164615,560.6757490183202,199.23708532412675,95.89270542936366,136.22575902616674,133.31757930241028,103.3990506192838,Medium,No,Yes,Low,17.870198084191372,2,Conservative
63,Female,Business,Suburban,2765.6071743861485,Salary,0.1020933418271359,6609.723398284099,716.7620125512755,265.3952207221693,197.62571079936367,198.15111246646904,87.45972745293363,72.45339590237008,Low,Yes,No,High,7.563560697742514,2,Conservative
19,Female,Student,Urban,1995.8869747831948,Salary,0.288015972936997,1153.7288551393794,722.217861508571,181.4592638106253,113.42953311722717,165.23081786790368,63.85814954547489,119.4549158971842,Medium,No,No,Medium,14.429542963833551,2,Conservative
44,Male,Student,Urban,5562.605964621019,Freelance,0.1851599244213208,1135.459730239674,1718.4192600639467,799.2129702342867,470.0217964962533,255.6090480477518,506.3692774707304,442.96811575442985,Medium,Yes,Yes,Medium,31.499952335318504,1,Aggressive
37,Female,Employee,Rural,4683.135532052416,Salary,0.0056802432314144,1001.7842702310494,1541.1371197183996,701.7594649089409,258.74878151519226,207.8257634020437,260.74815659467305,351.4167879355056,Low,Yes,Yes,Low,18.24290230502207,1,Aggressive
43,Female,Employee,Urban,2654.564047128232,Salary,0.0628640661615116,3230.426588615174,947.4696358052214,322.4311788797969,257.93213298338657,183.74749817434,149.2986393826891,174.89760808678594,Low,No,Yes,Low,20.112162133669727,2,Conservative
48,Female,Freelancer,Suburban,1790.628808647788,Business,0.0681474308731854,1478.731304099618,515.3616321831923,234.3917199930976,124.42685335842292,146.23262579181758,77.72827115853313,72.24082556951808,Medium,Yes,No,Low,18.264184572055846,2,Conservative
42,Female,Employee,Suburban,435.2752296634656,Salary,0.3067324749083391,7037.4602498688455,127.64408292923532,47.63408374149908,22.47456503110428,15.296978658887934,20.981250192665748,16.56416661629797,Medium,No,Yes,High,13.495131540862834,2,Conservative
41,Female,Business,Urban,1191.7762153998997,Salary,0.1951622940716009,1682.7702932263726,361.7032690225004,167.23752241226788,108.96425487382632,44.88860241353208,94.952484667113,93.07458474990626,Medium,No,Yes,Medium,18.719754219866687,2,Conservative
55,Female,Unemployed,Suburban,966.6665636584196,Salary,0.2035355295899497,2152.093821514271,350.0709712699532,100.7935371758843,65.3177657293757,110.79716038020128,87.35369899093844,25.074541003565347,Medium,No,Yes,High,0.2991551190910257,2,Conservative
53,Female,Employee,Urban,1184.2722324229392,Freelance,0.1646750291074302,3882.925028916134,470.4787188828996,96.33444490608036,98.88358172705374,73.56374419736574,66.72181213940834,38.68123845170197,Low,Yes,No,High,5.20055977785488,2,Conservative
58,Male,Business,Urban,6244.296767642313,Multiple,0.0941229169696323,1848.0612263927785,1901.040843576864,516.2034684511755,581.7585907303163,248.58132024213515,477.4519400529147,435.15314930361296,Low,No,No,Medium,4.924098189958667,1,Aggressive
33,Female,Employee,Suburban,1277.2687566602765,Salary,0.2759797540398193,1202.1813643823075,436.3401100837645,175.9961657087323,67.62014166780747,55.40135461235979,103.76193979595976,63.60213336541858,Medium,No,Yes,Medium,23.39112456218967,2,Conservative
50,Female,Student,Urban,1435.873282860019,Salary,0.2652327402289466,486.4050626064517,428.7625596976585,157.16813072502475,72.92248361076943,94.22434017639767,94.94591365332866,106.43180413651928,Medium,Yes,No,High,4.430727122772661,2,Conservative
49,Male,Employee,Suburban,1540.3083980643603,Salary,0.1295492786445485,7561.217038583819,587.6547792442013,227.5666938827597,87.91875980462507,163.6936973368529,89.2453236360822,65.11073982937648,Low,Yes,Yes,Medium,30.1953204317518,2,Conservative
39,Male,Student,Urban,8948.778884622954,Salary,0.340205652385478,1186.574184335692,3492.940948867416,977.511961845094,552.8339446693884,546.9379693656463,645.8564847622093,343.12535756815606,Low,No,Yes,Low,46.8946235579339,1,Aggressive
44,Female,Unemployed,Urban,2365.569052396944,Multiple,0.2744928990914805,2031.983446357909,658.6770671958432,345.8863524450641,180.27072104744948,227.39673944102623,164.28457744226898,131.4426744707989,Medium,Yes,No,Low,12.622268879094378,2,Conservative
36,Male,Employee,Suburban,4012.228626202812,Salary,0.1146165003137746,2056.998979035562,1396.7140026012862,453.1333084495343,393.3908736921287,225.54936252439097,210.33736875752595,245.42515067059625,Low,Yes,No,Low,21.555293514300555,1,Aggressive
